episode_num,layer_num,quant_state,acc_state,reward,l1-bits,l2-bits,l3-bits,l4-bits,l5-bits,prob_2bits,prob_3bits,prob_4bits,prob_5bits,prob_8bits
910,4,0.575,0.9405333333333334,0.5205906428135043,4,4,5,5,5,0.010564161,0.05018734,0.33134148,0.5642588,0.04364827
911,0,0.9,0.0,0,4,8,8,8,8,0.0044393875,0.040207352,0.3472556,0.5743806,0.033717114
911,1,0.8,0.0,0,4,4,8,8,8,0.004653158,0.04009745,0.34287933,0.5780454,0.034324676
911,2,0.7,0.0,0,4,4,4,8,8,0.0010307711,0.009521558,0.2855879,0.6941137,0.009746067
911,3,0.625,0.0,0,4,4,4,5,8,0.004112613,0.025816202,0.31261998,0.6338711,0.023580145
911,4,0.625,0.8925333333333333,0.4214434656649233,4,4,4,5,8,0.010915271,0.050877813,0.331835,0.5620279,0.04434408
912,0,0.925,0.0,0,5,8,8,8,8,0.0044291057,0.040278405,0.34696227,0.5744796,0.033850595
912,1,0.825,0.0,0,5,4,8,8,8,0.0044578672,0.039479196,0.34284687,0.5793505,0.03386568
912,2,0.825,0.0,0,5,4,8,8,8,0.0010043756,0.009419822,0.28447396,0.6954491,0.009652749
912,3,0.75,0.0,0,5,4,8,5,8,0.0035008208,0.023924379,0.31008762,0.6408775,0.021609692
912,4,0.65,0.9423999999999999,0.4580876523446562,5,4,8,5,4,0.009081094,0.04735159,0.3280673,0.5744482,0.04105179
913,0,0.9,0.0,0,4,8,8,8,8,0.004428521,0.040393155,0.34733468,0.57377326,0.03407044
913,1,0.825,0.0,0,4,5,8,8,8,0.004642669,0.04029247,0.34296268,0.57741386,0.034688324
913,2,0.75,0.0,0,4,5,5,8,8,0.001009235,0.009466335,0.2851316,0.69461715,0.009775691
913,3,0.675,0.0,0,4,5,5,5,8,0.0038690781,0.025164101,0.31157273,0.6363328,0.023061294
913,4,0.6,0.9226666666666665,0.47725752600496535,4,5,5,5,5,0.010196713,0.049836546,0.32994843,0.5664705,0.04354781
914,0,0.925,0.0,0,5,8,8,8,8,0.004423243,0.04046862,0.34678495,0.57410014,0.034222994
914,1,0.825,0.0,0,5,4,8,8,8,0.0044522113,0.039670825,0.34269032,0.57894164,0.03424499
914,2,0.75,0.0,0,5,4,5,8,8,0.0010114188,0.009492077,0.28448558,0.6951506,0.009860225
914,3,0.675,0.0,0,5,4,5,5,8,0.0038747569,0.025217744,0.31083363,0.63686484,0.023208996
914,4,0.6,0.9506666666666668,0.5108563747699536,5,4,5,5,5,0.0102050295,0.049946833,0.32926458,0.566806,0.04377743
915,0,0.85,0.0,0,2,8,8,8,8,0.004413659,0.040495433,0.3457806,0.57499737,0.034313004
915,1,0.775,0.0,0,2,5,8,8,8,0.005019845,0.0418184,0.34084067,0.5761536,0.03616752
915,2,0.7,0.0,0,2,5,5,8,8,0.0010657664,0.00975363,0.28463596,0.69431055,0.010234139
915,3,0.625,0.0,0,2,5,5,5,8,0.0041338108,0.026037565,0.3102348,0.6354194,0.0241744
915,4,0.525,0.8194666666666667,0.39613242218187505,2,5,5,5,4,0.0109606935,0.05140168,0.3293976,0.56292903,0.045311056
916,0,0.9,0.0,0,4,8,8,8,8,0.0043768757,0.040412992,0.34520477,0.57568294,0.03432234
916,1,0.825,0.0,0,4,5,8,8,8,0.0045924066,0.040322047,0.34081936,0.5793102,0.03495604
916,2,0.725,0.0,0,4,5,4,8,8,0.001006541,0.00948631,0.28128818,0.6982833,0.00993562
916,3,0.625,0.0,0,4,5,4,4,8,0.0039865714,0.025606424,0.3084302,0.6381986,0.02377822
916,4,0.525,0.8984,0.5073319509876134,4,5,4,4,4,0.010925541,0.05139263,0.32847497,0.5638008,0.045406
917,0,0.925,0.0,0,5,8,8,8,8,0.0043478846,0.040345546,0.34631133,0.57461447,0.034380697
917,1,0.85,0.0,0,5,5,8,8,8,0.004382058,0.03957625,0.3422049,0.57941496,0.03442184
917,2,0.775,0.0,0,5,5,5,8,8,0.0009779873,0.009363618,0.28191495,0.69791263,0.00983084
917,3,0.675,0.0,0,5,5,5,4,8,0.0037282773,0.02480731,0.30873647,0.63971144,0.023016509
917,4,0.675,0.9474666666666667,0.4423085762233,5,5,5,4,8,0.010143298,0.04997503,0.3279243,0.56781495,0.044142455
918,0,0.925,0.0,0,5,8,8,8,8,0.0043339683,0.040372696,0.34792885,0.5727668,0.034597695
918,1,0.825,0.0,0,5,4,8,8,8,0.0043706284,0.03962116,0.34384054,0.5775175,0.03465018
918,2,0.75,0.0,0,5,4,5,8,8,0.0010092312,0.009524118,0.28533587,0.69399285,0.010137946
918,3,0.65,0.0,0,5,4,5,4,8,0.0038602496,0.02526942,0.31094995,0.6362425,0.0236779
918,4,0.575,0.9296,0.5068799981009994,5,4,5,4,5,0.010537242,0.050821375,0.32989627,0.5635398,0.0452053
919,0,0.925,0.0,0,5,8,8,8,8,0.0043201307,0.04037513,0.34978506,0.57073146,0.034788236
919,1,0.85,0.0,0,5,5,8,8,8,0.00435905,0.039632678,0.34568766,0.5754707,0.034849975
919,2,0.775,0.0,0,5,5,5,8,8,0.0009839976,0.009420755,0.28667808,0.69284046,0.0100767985
919,3,0.675,0.0,0,5,5,5,4,8,0.003741905,0.02491524,0.31247523,0.6354218,0.023445833
919,4,0.675,0.9474666666666667,0.4423085762233,5,5,5,4,8,0.010165754,0.050177854,0.3304678,0.5644028,0.04478578
920,0,0.925,0.0,0,5,8,8,8,8,0.0043195332,0.04046378,0.3520851,0.5680062,0.035125386
920,1,0.825,0.0,0,5,4,8,8,8,0.0043608937,0.03972979,0.3479758,0.5727347,0.035198804
920,2,0.725,0.0,0,5,4,4,8,8,0.001018403,0.009599736,0.2907441,0.6882057,0.0104320375
920,3,0.725,0.0,0,5,4,4,8,8,0.0040138313,0.025819924,0.31571007,0.6298069,0.024649302
920,4,0.65,0.9122666666666664,0.42481605630040187,5,4,4,8,5,0.0094529465,0.048810694,0.3312581,0.5667008,0.043777518
921,0,0.9,0.0,0,4,8,8,8,8,0.0043255915,0.04059225,0.354288,0.565273,0.035521235
921,1,0.8,0.0,0,4,4,8,8,8,0.0045515345,0.04057338,0.34984225,0.56881464,0.03621816
921,2,0.7,0.0,0,4,4,4,8,8,0.0010548024,0.009791142,0.29457757,0.6837631,0.010813431
921,3,0.625,0.0,0,4,4,4,5,8,0.004174806,0.026362367,0.31849018,0.6254803,0.025492368
921,4,0.55,0.9018666666666667,0.4917421098498725,4,4,4,5,5,0.011019052,0.05199727,0.33480388,0.55493397,0.04724587
922,0,0.9,0.0,0,4,8,8,8,8,0.004328712,0.040684033,0.35631987,0.5628048,0.035862587
922,1,0.825,0.0,0,4,5,8,8,8,0.004556738,0.040670883,0.35181805,0.56638396,0.03657034
922,2,0.75,0.0,0,4,5,5,8,8,0.0010343615,0.009713296,0.29638377,0.6820445,0.010824014
922,3,0.675,0.0,0,4,5,5,5,8,0.003932096,0.025639094,0.31955728,0.62597096,0.024900615
922,4,0.6,0.9226666666666665,0.47725752600496535,4,5,5,5,5,0.010295399,0.050768718,0.33453622,0.5580869,0.046312865
923,0,0.875,0.0,0,3,8,8,8,8,0.0043273247,0.040742952,0.35725576,0.561547,0.036127016
923,1,0.8,0.0,0,3,5,8,8,8,0.004746831,0.04145422,0.3523633,0.5639658,0.037469875
923,2,0.725,0.0,0,3,5,5,8,8,0.0010665773,0.009867741,0.29851934,0.67940664,0.011139691
923,3,0.65,0.0,0,3,5,5,5,8,0.0040749037,0.026097504,0.32068747,0.6235344,0.025605697
923,4,0.575,0.9189333333333334,0.49340649300438705,3,5,5,5,5,0.010702345,0.05161143,0.3353519,0.5549135,0.047420744
924,0,0.925,0.0,0,5,8,8,8,8,0.0043197484,0.040744275,0.3571674,0.56146485,0.036303803
924,1,0.825,0.0,0,5,4,8,8,8,0.004368167,0.04003256,0.352923,0.56626886,0.036407363
924,2,0.75,0.0,0,5,4,5,8,8,0.0010401051,0.009745664,0.29732543,0.6808338,0.011055034
924,3,0.65,0.0,0,5,4,5,4,8,0.0039492385,0.025696026,0.31989175,0.6251503,0.025312718
924,4,0.575,0.9296,0.5068799981009994,5,4,5,4,5,0.010708316,0.051649272,0.33467448,0.55528045,0.047687408
925,0,0.9,0.0,0,4,8,8,8,8,0.0043116836,0.040722877,0.3574567,0.5610538,0.03645487
925,1,0.825,0.0,0,4,5,8,8,8,0.004543075,0.040724132,0.35282648,0.56472284,0.037183512
925,2,0.725,0.0,0,4,5,4,8,8,0.0010405141,0.00974227,0.29732642,0.680758,0.011132889
925,3,0.65,0.0,0,4,5,4,5,8,0.004080899,0.02608885,0.320139,0.6237759,0.025915364
925,4,0.575,0.9293333333333333,0.506544298718192,4,5,4,5,5,0.010707204,0.05165718,0.33418632,0.55554444,0.047904883
926,0,0.9,0.0,0,4,8,8,8,8,0.0043004267,0.04067569,0.35729417,0.5611728,0.03655694
926,1,0.825,0.0,0,4,5,8,8,8,0.004532169,0.040680416,0.35261315,0.5648857,0.037288632
926,2,0.725,0.0,0,4,5,4,8,8,0.0010397371,0.009725068,0.2971413,0.6809033,0.011190633
926,3,0.65,0.0,0,4,5,4,5,8,0.0040776352,0.026046189,0.31971094,0.6241517,0.026013538
926,4,0.575,0.9293333333333333,0.506544298718192,4,5,4,5,5,0.010695368,0.05161937,0.33339307,0.55623853,0.04805363
927,0,0.925,0.0,0,5,8,8,8,8,0.004286384,0.040606387,0.35671365,0.5617786,0.036615025
927,1,0.85,0.0,0,5,5,8,8,8,0.0043369317,0.039906356,0.35232037,0.5667108,0.036725532
927,2,0.75,0.0,0,5,5,4,8,8,0.0010095887,0.009567345,0.29571667,0.68266773,0.011038637
927,3,0.675,0.0,0,5,5,4,5,8,0.0039407695,0.025569675,0.3186494,0.6262315,0.025608605
927,4,0.6,0.9255999999999999,0.48080785010152854,5,5,4,5,5,0.010290301,0.050808463,0.3317382,0.5597658,0.047397204
928,0,0.9,0.0,0,4,8,8,8,8,0.004272089,0.04053177,0.35598585,0.56255895,0.036651276
928,1,0.825,0.0,0,4,5,8,8,8,0.004503671,0.04054087,0.35118708,0.5663868,0.037381556
928,2,0.725,0.0,0,4,5,4,8,8,0.0010354941,0.009661039,0.29625055,0.6817962,0.011256806
928,3,0.65,0.0,0,4,5,4,5,8,0.004060679,0.025894502,0.318068,0.62587285,0.02610395
928,4,0.55,0.9047999999999999,0.49565236231539955,4,5,4,5,4,0.010647537,0.051441256,0.3310902,0.5586343,0.0481867
929,0,0.925,0.0,0,5,8,8,8,8,0.004259621,0.040459312,0.35578176,0.56280917,0.036690075
929,1,0.8,0.0,0,5,3,8,8,8,0.004310582,0.039762594,0.35126913,0.5678617,0.03679594
929,2,0.725,0.0,0,5,3,5,8,8,0.0010615126,0.009755015,0.29765508,0.6800584,0.011469908
929,3,0.65,0.0,0,5,3,5,5,8,0.004052748,0.025815057,0.3179712,0.62601846,0.026142532
929,4,0.575,0.9192,0.4937444383074265,5,3,5,5,5,0.010623081,0.051325347,0.33064213,0.559185,0.048224416
930,0,0.925,0.0,0,5,8,8,8,8,0.0042485874,0.040429953,0.35498938,0.5636216,0.03671058
930,1,0.85,0.0,0,5,5,8,8,8,0.004299554,0.03973222,0.35041738,0.56873864,0.03681224
930,2,0.75,0.0,0,5,5,4,8,8,0.0010028633,0.0094687315,0.29506865,0.68335426,0.011105604
930,3,0.675,0.0,0,5,5,4,5,8,0.003913347,0.025329676,0.31665304,0.6284274,0.025676532
930,4,0.6,0.9255999999999999,0.48080785010152854,5,5,4,5,5,0.010214708,0.050498728,0.32891783,0.56288075,0.047487948
931,0,0.9,0.0,0,4,8,8,8,8,0.0042374153,0.040394694,0.35413828,0.5645118,0.036717787
931,1,0.825,0.0,0,4,5,8,8,8,0.0044678072,0.040398914,0.34916198,0.5685358,0.037435535
931,2,0.75,0.0,0,4,5,5,8,8,0.0010277912,0.009559288,0.29536816,0.68274784,0.011296916
931,3,0.625,0.0,0,4,5,5,3,8,0.0039013324,0.02524245,0.3155187,0.6296807,0.02565682
931,4,0.525,0.852,0.4421703316465667,4,5,5,3,4,0.01093432,0.05172987,0.32911518,0.55936223,0.04885844
932,0,0.9,0.0,0,4,8,8,8,8,0.0042346683,0.04046626,0.35340893,0.5651157,0.03677443
932,1,0.825,0.0,0,4,5,8,8,8,0.004464626,0.04046384,0.34840992,0.5691739,0.03748779
932,2,0.75,0.0,0,4,5,5,8,8,0.0010279384,0.009568578,0.29508278,0.682998,0.011322733
932,3,0.675,0.0,0,4,5,5,5,8,0.0038994837,0.025255129,0.3148343,0.6303266,0.02568443
932,4,0.6,0.9226666666666665,0.47725752600496535,4,5,5,5,5,0.010173714,0.050390154,0.32685718,0.5650856,0.047493376
933,0,0.9,0.0,0,4,8,8,8,8,0.0042291023,0.040518604,0.35190558,0.56655604,0.036790594
933,1,0.825,0.0,0,4,5,8,8,8,0.004458222,0.040505912,0.34689283,0.57064396,0.037499074
933,2,0.75,0.0,0,4,5,5,8,8,0.0010264299,0.009565564,0.2937933,0.6842922,0.011322577
933,3,0.675,0.0,0,4,5,5,5,8,0.003893171,0.025243714,0.3133579,0.6318355,0.02566965
933,4,0.6,0.9226666666666665,0.47725752600496535,4,5,5,5,5,0.010153797,0.05036458,0.32547274,0.5665365,0.047472443
934,0,0.9,0.0,0,4,8,8,8,8,0.0042211404,0.0405529,0.34972626,0.568731,0.036768705
934,1,0.8,0.0,0,4,4,8,8,8,0.004448961,0.040527254,0.34470502,0.5728461,0.0374727
934,2,0.7,0.0,0,4,4,4,8,8,0.00105085,0.0096767815,0.2925223,0.6852711,0.011479026
934,3,0.625,0.0,0,4,4,4,5,8,0.0041445144,0.026021903,0.31217623,0.6310976,0.0265597
934,4,0.525,0.8901333333333332,0.4958037701629199,4,4,4,5,4,0.010875046,0.051651247,0.32510486,0.56357455,0.04879425
935,0,0.925,0.0,0,5,8,8,8,8,0.0042154454,0.0405844,0.3483937,0.5700423,0.036764126
935,1,0.85,0.0,0,5,5,8,8,8,0.0042632553,0.039851137,0.34372258,0.57532084,0.036842205
935,2,0.775,0.0,0,5,5,5,8,8,0.0009931225,0.00941664,0.28959563,0.6888938,0.0111008
935,3,0.7,0.0,0,5,5,5,5,8,0.003751213,0.024781322,0.30966777,0.6366696,0.025130082
935,4,0.6,0.9450666666666666,0.5041908867202274,5,5,5,5,4,0.00972119,0.04949582,0.32209668,0.57208407,0.046602245
936,0,0.9,0.0,0,4,8,8,8,8,0.0042109936,0.040607926,0.3474984,0.5709234,0.03675936
936,1,0.825,0.0,0,4,5,8,8,8,0.004436338,0.040560897,0.34252694,0.57502127,0.037454545
936,2,0.75,0.0,0,4,5,5,8,8,0.0010192619,0.009528163,0.29006684,0.6881072,0.011278516
936,3,0.65,0.0,0,4,5,5,4,8,0.0038665843,0.025144793,0.30923465,0.636205,0.025548963
936,4,0.575,0.9221333333333332,0.4974581647723363,4,5,5,4,5,0.010458853,0.05086566,0.32278356,0.56788176,0.04801019
937,0,0.925,0.0,0,5,8,8,8,8,0.0042051217,0.040618543,0.3464632,0.57197267,0.036740515
937,1,0.85,0.0,0,5,5,8,8,8,0.0042507374,0.039864074,0.34183285,0.5772425,0.03680981
937,2,0.775,0.0,0,5,5,5,8,8,0.0009884886,0.009386329,0.28834158,0.6902135,0.011070087
937,3,0.775,0.0,0,5,5,5,8,8,0.0037335432,0.024704581,0.3081111,0.63840145,0.02504927
937,4,0.675,0.9551999999999998,0.4503164216715225,5,5,5,8,4,0.008612965,0.04706883,0.3197942,0.58035487,0.044169154
938,0,0.925,0.0,0,5,8,8,8,8,0.004210104,0.040693402,0.346471,0.57177585,0.036849603
938,1,0.925,0.0,0,5,8,8,8,8,0.004254782,0.03993028,0.34187046,0.57702917,0.036915284
938,2,0.85,0.0,0,5,8,5,8,8,0.00090755994,0.009029852,0.2853948,0.6941186,0.010549223
938,3,0.775,0.0,0,5,8,5,5,8,0.0033923371,0.023608847,0.30726126,0.6419054,0.023832195
938,4,0.675,0.9541333333333334,0.4492147902584298,5,8,5,5,4,0.008612878,0.047060225,0.319952,0.58013314,0.0442417
939,0,0.925,0.0,0,5,8,8,8,8,0.004214824,0.04075371,0.34711587,0.57099277,0.036922827
939,1,0.85,0.0,0,5,5,8,8,8,0.004258617,0.03998281,0.34253252,0.5762437,0.036982384
939,2,0.775,0.0,0,5,5,5,8,8,0.0009913286,0.009406954,0.28968224,0.6887659,0.011153516
939,3,0.7,0.0,0,5,5,5,5,8,0.003739106,0.024726495,0.30886644,0.6374908,0.025177186
939,4,0.625,0.9517333333333333,0.4900406215395179,5,5,5,5,5,0.009674449,0.04929375,0.32165205,0.57278347,0.046596285
940,0,1.0,0.0,0,8,8,8,8,8,0.004216885,0.040793974,0.34727395,0.57075113,0.03696407
940,1,0.925,0.0,0,8,5,8,8,8,0.0037691682,0.037997298,0.34304276,0.58000946,0.0351814
940,2,0.825,0.0,0,8,5,4,8,8,0.00090882776,0.009038944,0.28630918,0.69314307,0.010600012
940,3,0.725,0.0,0,8,5,4,4,8,0.0035039776,0.023972416,0.30803233,0.64016706,0.024324164
940,4,0.625,0.8984,0.42834724050878015,8,5,4,4,4,0.009298865,0.048481956,0.32135123,0.57504404,0.04582397
941,0,0.925,0.0,0,5,8,8,8,8,0.0042107645,0.040759083,0.34799665,0.5701842,0.036849394
941,1,0.85,0.0,0,5,5,8,8,8,0.0042538214,0.03997823,0.34338713,0.575476,0.03690483
941,2,0.775,0.0,0,5,5,5,8,8,0.0009902754,0.009399003,0.29017302,0.6882829,0.011154792
941,3,0.7,0.0,0,5,5,5,5,8,0.003732987,0.024690231,0.30907688,0.63733596,0.025163984
941,4,0.6,0.9450666666666666,0.5041908867202274,5,5,5,5,4,0.009652342,0.04915844,0.32216024,0.57251585,0.046513144
942,0,0.925,0.0,0,5,8,8,8,8,0.0042058835,0.040723287,0.34894872,0.56937605,0.036745988
942,1,0.85,0.0,0,5,5,8,8,8,0.0042490647,0.039942484,0.34433562,0.57466877,0.036803998
942,2,0.725,0.0,0,5,5,3,8,8,0.0009891067,0.009389276,0.29077846,0.6877056,0.01113761
942,3,0.625,0.0,0,5,5,3,4,8,0.003980015,0.02545456,0.31064394,0.6338656,0.026055794
942,4,0.525,0.7637333333333334,0.3179323497935838,5,5,3,4,4,0.010756629,0.051107306,0.32488948,0.5647081,0.04853851
943,0,0.925,0.0,0,5,8,8,8,8,0.004201213,0.040595427,0.35088515,0.56763864,0.03667957
943,1,0.85,0.0,0,5,5,8,8,8,0.0042443974,0.039813332,0.34621355,0.5729929,0.03673574
943,2,0.775,0.0,0,5,5,5,8,8,0.0009840651,0.009305226,0.2915559,0.68705934,0.011095456
943,3,0.7,0.0,0,5,5,5,5,8,0.0037132143,0.024511507,0.31026244,0.63644737,0.025065463
943,4,0.625,0.9517333333333333,0.4900406215395179,5,5,5,5,5,0.009611912,0.0488217,0.32397085,0.57127416,0.046321418
944,0,0.925,0.0,0,5,8,8,8,8,0.004194155,0.040461995,0.3520992,0.5666564,0.036588237
944,1,0.825,0.0,0,5,4,8,8,8,0.004237211,0.039675407,0.34733984,0.5721068,0.036640793
944,2,0.725,0.0,0,5,4,4,8,8,0.0010053947,0.009342639,0.29230756,0.6861198,0.011224561
944,3,0.65,0.0,0,5,4,4,5,8,0.0039461157,0.025137536,0.3111139,0.6339101,0.02589241
944,4,0.65,0.9231999999999999,0.43696345864379543,5,4,4,5,8,0.010323136,0.04998066,0.32520455,0.56685954,0.047632083
945,0,0.9,0.0,0,4,8,8,8,8,0.0041988846,0.040435527,0.35342753,0.5652772,0.036660932
945,1,0.825,0.0,0,4,5,8,8,8,0.0044201184,0.040338423,0.3481902,0.56971854,0.03733282
945,2,0.75,0.0,0,4,5,5,8,8,0.0010031243,0.009289517,0.29235184,0.68612397,0.01123152
945,3,0.65,0.0,0,4,5,5,4,8,0.0038144237,0.02464997,0.31058213,0.63549787,0.02545557
945,4,0.525,0.9082666666666668,0.5210302478065862,4,5,5,4,3,0.01032259,0.049870957,0.32547837,0.5666053,0.047722753
946,0,0.925,0.0,0,5,8,8,8,8,0.0042191786,0.040675968,0.35482186,0.5634329,0.03685014
946,1,0.85,0.0,0,5,5,8,8,8,0.0042632865,0.039890565,0.3498983,0.56904083,0.036907025
946,2,0.75,0.0,0,5,5,4,8,8,0.0009789305,0.009201508,0.29195574,0.6867684,0.011095391
946,3,0.675,0.0,0,5,5,4,5,8,0.0038286909,0.0247633,0.31117886,0.6346531,0.025576109
946,4,0.575,0.9373333333333335,0.5165886888470723,5,5,4,5,4,0.009994631,0.049447767,0.32550836,0.5678156,0.04723363
947,0,0.925,0.0,0,5,8,8,8,8,0.004238187,0.04088567,0.35684264,0.5610008,0.037032697
947,1,0.825,0.0,0,5,4,8,8,8,0.0042828275,0.040106982,0.35187477,0.5666436,0.037091885
947,2,0.75,0.0,0,5,4,5,8,8,0.0010103525,0.00935815,0.29503545,0.6832425,0.01135358
947,3,0.65,0.0,0,5,4,5,4,8,0.0038423422,0.024862168,0.3127776,0.63281524,0.02570268
947,4,0.55,0.9223999999999999,0.5189802126622161,5,4,5,4,4,0.01040894,0.050396238,0.32723603,0.5637439,0.04821481
948,0,0.925,0.0,0,5,8,8,8,8,0.0042585325,0.041074876,0.36006987,0.5573677,0.037229035
948,1,0.825,0.0,0,5,4,8,8,8,0.0043032747,0.040295314,0.35509166,0.5630185,0.037291232
948,2,0.75,0.0,0,5,4,5,8,8,0.0010148287,0.009390743,0.29860127,0.6795607,0.011432458
948,3,0.65,0.0,0,5,4,5,4,8,0.0038578287,0.024953607,0.3158028,0.6295346,0.025851157
948,4,0.55,0.9223999999999999,0.5189802126622161,5,4,5,4,4,0.01044484,0.05058717,0.3297531,0.5607753,0.048439573
949,0,0.925,0.0,0,5,8,8,8,8,0.004279472,0.041240845,0.3644022,0.55264205,0.037435398
949,1,0.85,0.0,0,5,5,8,8,8,0.004324032,0.04045323,0.35943115,0.5582913,0.03750023
949,2,0.75,0.0,0,5,5,4,8,8,0.0009919363,0.009297844,0.3025295,0.6758535,0.011327232
949,3,0.675,0.0,0,5,5,4,5,8,0.003873911,0.025039319,0.3200871,0.6249836,0.026016045
949,4,0.575,0.9373333333333335,0.5165886888470723,5,5,4,5,4,0.010098128,0.050006453,0.33314338,0.5588658,0.047886252
950,0,0.925,0.0,0,5,8,8,8,8,0.004298341,0.041376337,0.36901692,0.54768395,0.03762441
950,1,0.85,0.0,0,5,5,8,8,8,0.0043424307,0.040580314,0.36406124,0.5533239,0.037692066
950,2,0.75,0.0,0,5,5,4,8,8,0.0009967561,0.009323604,0.30845204,0.66980857,0.011419086
950,3,0.65,0.0,0,5,5,4,4,8,0.0038884687,0.02510699,0.32500157,0.6198261,0.026176883
950,4,0.575,0.9184000000000001,0.4927304372833082,5,5,4,4,5,0.010508543,0.050865535,0.33752614,0.55223954,0.048860267
951,0,0.925,0.0,0,5,8,8,8,8,0.0043149902,0.04148855,0.37372056,0.5426724,0.03780353
951,1,0.85,0.0,0,5,5,8,8,8,0.0043584537,0.040685587,0.36875734,0.5483255,0.03787325
951,2,0.75,0.0,0,5,5,4,8,8,0.0010015437,0.00934213,0.31514862,0.66299194,0.011515771
951,3,0.65,0.0,0,5,5,4,4,8,0.0039017003,0.025155297,0.3303794,0.6142271,0.026336433
951,4,0.55,0.9104,0.5031004317928983,5,5,4,4,4,0.010532464,0.05095644,0.34176373,0.54770863,0.049038783
952,0,0.9,0.0,0,4,8,8,8,8,0.0043322775,0.041589744,0.37943837,0.5366353,0.03800423
952,1,0.825,0.0,0,4,5,8,8,8,0.004557472,0.04149039,0.3739373,0.54129946,0.038715433
952,2,0.75,0.0,0,4,5,5,8,8,0.001035288,0.009484278,0.32491252,0.65273726,0.011830675
952,3,0.65,0.0,0,4,5,5,4,8,0.003916957,0.025200665,0.33738205,0.60697174,0.026528569
952,4,0.575,0.9221333333333332,0.4974581647723363,4,5,5,4,5,0.010558289,0.051030766,0.34719768,0.5419806,0.04923268
953,0,0.9,0.0,0,4,8,8,8,8,0.0043448242,0.041660402,0.38430664,0.53152734,0.038160816
953,1,0.8,0.0,0,4,4,8,8,8,0.0045695305,0.04155365,0.37876832,0.5362349,0.038873605
953,2,0.725,0.0,0,4,4,5,8,8,0.0010667827,0.009609363,0.33353063,0.64368445,0.0121087795
953,3,0.65,0.0,0,4,4,5,5,8,0.0040559266,0.025616387,0.34398487,0.5991888,0.027153965
953,4,0.575,0.9405333333333334,0.5205906428135043,4,4,5,5,5,0.010573084,0.05106426,0.3519393,0.5370549,0.049368493
954,0,0.925,0.0,0,5,8,8,8,8,0.004351533,0.041680723,0.3880999,0.5276233,0.038244523
954,1,0.825,0.0,0,5,4,8,8,8,0.0043924795,0.040855266,0.38315314,0.53328335,0.038315784
954,2,0.725,0.0,0,5,4,4,8,8,0.0010402346,0.009473778,0.33831465,0.63920146,0.011969833
954,3,0.625,0.0,0,5,4,4,4,8,0.004057493,0.025592668,0.3484259,0.5946994,0.027224611
954,4,0.525,0.9138666666666667,0.5287725526067371,5,4,4,4,4,0.010968769,0.05176405,0.35542223,0.5316482,0.05019672
955,0,0.925,0.0,0,5,8,8,8,8,0.0043600253,0.041683875,0.39365816,0.5219367,0.038361255
955,1,0.85,0.0,0,5,5,8,8,8,0.004400155,0.040854435,0.38869548,0.527621,0.03842895
955,2,0.775,0.0,0,5,5,5,8,8,0.0010149507,0.009339064,0.34595528,0.63183624,0.01185441
955,3,0.7,0.0,0,5,5,5,5,8,0.0038073894,0.024774686,0.35456222,0.5904643,0.026391422
955,4,0.625,0.9517333333333333,0.4900406215395179,5,5,5,5,5,0.009800598,0.04949765,0.36040366,0.53235394,0.04794418
956,0,0.9,0.0,0,4,8,8,8,8,0.0043644216,0.041665852,0.39798704,0.51755345,0.038429253
956,1,0.775,0.0,0,4,3,8,8,8,0.0045861667,0.041535366,0.3923307,0.52240705,0.03914069
956,2,0.7,0.0,0,4,3,5,8,8,0.0010981484,0.009682114,0.3547557,0.6220071,0.012456956
956,3,0.6,0.0,0,4,3,5,4,8,0.004193233,0.025921453,0.36039296,0.5816079,0.02788445
956,4,0.525,0.8957333333333333,0.5036180237378849,4,3,5,4,5,0.011370718,0.05236844,0.3643997,0.520797,0.05106407
957,0,0.9,0.0,0,4,8,8,8,8,0.004370678,0.04171524,0.40160972,0.51380193,0.038502406
957,1,0.825,0.0,0,4,5,8,8,8,0.004591376,0.041575372,0.39592183,0.51869994,0.039211515
957,2,0.75,0.0,0,4,5,5,8,8,0.001042602,0.009414455,0.3588563,0.6185697,0.012116977
957,3,0.65,0.0,0,4,5,5,4,8,0.003929216,0.025082204,0.36441448,0.57961327,0.026960742
957,4,0.575,0.9221333333333332,0.4974581647723363,4,5,5,4,5,0.010555534,0.05086755,0.36762986,0.5214507,0.049496304
958,0,1.0,0.0,0,8,8,8,8,8,0.0043741968,0.041749943,0.40449777,0.51082784,0.038550243
958,1,0.925,0.0,0,8,5,8,8,8,0.0039150747,0.03894959,0.40104926,0.51938957,0.036696505
958,2,0.925,0.0,0,8,5,8,8,8,0.0009334858,0.008904705,0.36069068,0.6181217,0.011349457
958,3,0.85,0.0,0,8,5,8,5,8,0.0031446621,0.022478063,0.3691317,0.58132833,0.023917243
958,4,0.75,0.9696000000000001,0.39939071384146113,8,5,8,5,4,0.007823313,0.04496703,0.37165993,0.53165257,0.043897178
959,0,0.925,0.0,0,5,8,8,8,8,0.0043618465,0.041651197,0.40772322,0.5079567,0.03830707
959,1,0.825,0.0,0,5,4,8,8,8,0.004400766,0.040817883,0.4026534,0.51375985,0.03836806
959,2,0.75,0.0,0,5,4,5,8,8,0.0010358094,0.009332644,0.36838254,0.60920066,0.012048378
959,3,0.675,0.0,0,5,4,5,5,8,0.003906681,0.024923267,0.3721403,0.57219577,0.02683404
